nodes,,,
index,x,y,offRoadAccess,
15469.0,-73.88655320000001,40.852292000000006,1.0
15470.0,-73.8867224,40.85234100000001,1.0
15471.0,-73.88689160000001,40.85239,1.0
15472.0,-73.8870608,40.85243900000001,1.0
15473.0,-73.93130135000001,40.8460726,0.0
15474.0,-73.879729375,40.82279375,1.0
15475.0,-73.87962095,40.82233960000001,1.0
15476.0,-73.87951252500001,40.82188545,1.0
15477.0,-73.8467,40.870704,1.0
15478.0,-73.84493156666667,40.91097273333334,1.0
15479.0,-73.84518703333333,40.91109466666666,1.0
15480.0,-73.89854455,40.8979719,1.0
15481.0,-73.86216675,40.86553270000001,1.0
15482.0,-73.8619658,40.8655363,1.0
15483.0,-73.86176484999999,40.8655399,1.0
15484.0,-73.8812444,40.846722200000016,1.0
15485.0,-73.8814328,40.84685040000001,1.0
15486.0,-73.8816212,40.84697860000001,1.0
15487.0,-73.8818096,40.8471068,1.0
15488.0,-73.890464025,40.821025475000006,1.0
15489.0,-73.89068865,40.82102155000001,1.0
15490.0,-73.890913275,40.82101762500002,1.0
15491.0,-73.85236076,40.85847514,1.0
15492.0,-73.85254782,40.85845758,1.0
15493.0,-73.85273488,40.858440019999996,1.0
15494.0,-73.85292194,40.85842245999999,1.0
15495.0,-73.86600658,40.81877434000001,1.0
15496.0,-73.86581426000001,40.818799880000014,1.0
15497.0,-73.86562194000001,40.81882542000001,1.0
15498.0,-73.86542962,40.81885096000001,1.0
15499.0,-73.850370225,40.829798975,1.0
15500.0,-73.85020175,40.82982115,1.0
15501.0,-73.850033275,40.829843325,1.0
15502.0,-73.90271806666668,40.88964453333334,1.0
15503.0,-73.90262413333335,40.890125366666666,1.0
15504.0,-73.92202156,40.83447976,1.0
15505.0,-73.92183742,40.83479082,1.0
15506.0,-73.92165328,40.835101879999996,1.0
15507.0,-73.92146914,40.83541294,1.0
15508.0,-73.8717231,40.8422789,1.0
15509.0,-73.85738546000002,40.88765582666667,1.0
15510.0,-73.85757792000001,40.88771665333334,1.0
15511.0,-73.85777038000002,40.88777748000001,1.0
15512.0,-73.85796284000003,40.88783830666667,1.0
15513.0,-73.85815530000002,40.88789913333334,1.0
15514.0,-73.85834776000002,40.88795996,1.0
15515.0,-73.85854022000001,40.88802078666667,1.0
15516.0,-73.85873268000002,40.88808161333334,1.0
15517.0,-73.85892514000003,40.88814244,1.0
15518.0,-73.85911760000002,40.88820326666667,1.0
15519.0,-73.85931006000001,40.88826409333333,1.0
15520.0,-73.85950252000002,40.88832492,1.0
15521.0,-73.85969498000001,40.888385746666664,1.0
15522.0,-73.85988744000001,40.88844657333333,1.0
15523.0,-73.89940572500001,40.8159631,1.0
15524.0,-73.89959235,40.816072,1.0
15525.0,-73.899778975,40.8161809,1.0
15526.0,-73.84844694615386,40.883907776923074,1.0
15527.0,-73.8482488923077,40.88382395384615,1.0
15528.0,-73.84805083846153,40.883740130769226,1.0
15529.0,-73.84785278461538,40.883656307692306,1.0
15530.0,-73.84765473076924,40.883572484615385,1.0
15531.0,-73.84745667692307,40.88348866153845,1.0
15532.0,-73.84725862307693,40.88340483846153,1.0
15533.0,-73.84706056923076,40.88332101538461,1.0
15534.0,-73.84686251538461,40.88323719230769,1.0
15535.0,-73.84666446153845,40.88315336923076,1.0
15536.0,-73.8464664076923,40.88306954615384,1.0
15537.0,-73.84626835384614,40.882985723076914,1.0
15538.0,-73.8529638,40.895239450000005,1.0
15539.0,-73.88151915,40.809271675000005,1.0
15540.0,-73.88174839999999,40.80923705000001,1.0
15541.0,-73.88197765,40.809202425,1.0
15542.0,-73.84228436666669,40.88855496666666,1.0
15543.0,-73.84262333333334,40.88867973333332,1.0
15544.0,-73.89614145000002,40.83362340000001,1.0
15545.0,-73.8823998,40.883160925000006,1.0
15546.0,-73.88271259999999,40.88318885,1.0
15547.0,-73.8830254,40.883216775,1.0
15548.0,-73.84536920000001,40.8211613,1.0
15549.0,-73.90097465,40.89383790000001,1.0
15550.0,-73.89901026666666,40.8622358,1.0
15551.0,-73.89928303333333,40.8622197,1.0
15552.0,-73.83556224,40.8797568,1.0
15553.0,-73.83539188,40.8798124,1.0
15554.0,-73.83522152,40.879868,1.0
15555.0,-73.83505115999999,40.8799236,1.0
15556.0,-73.88090755000002,40.85911605,1.0
15557.0,-73.84546716666667,40.89763926666667,1.0
15558.0,-73.84569333333333,40.89823153333333,1.0
15559.0,-73.8599556,40.841674999999995,1.0
15560.0,-73.85171320000002,40.82289573333334,1.0
15561.0,-73.8518956,40.822871366666675,1.0
15562.0,-73.83635876666668,40.876978199999996,1.0
15563.0,-73.83611803333335,40.876494599999994,1.0
15564.0,-73.855820675,40.863609625,1.0
15565.0,-73.85580745,40.864219750000004,1.0
15566.0,-73.855794225,40.864829875,1.0
15567.0,-73.9024862,40.81503576666667,1.0
15568.0,-73.90235390000001,40.814765433333335,1.0
15569.0,-73.87505595,40.83749385,1.0
15570.0,-73.83263492500001,40.870277349999995,1.0
15571.0,-73.83245985,40.8699668,1.0
15572.0,-73.832284775,40.86965625,1.0
15573.0,-73.84384658000002,40.902195240000005,1.0
15574.0,-73.84403016000002,40.90215748,1.0
15575.0,-73.84421374,40.90211972,1.0
15576.0,-73.84439732,40.90208196,1.0
15577.0,-73.8319799,40.86700600000001,0.0
15578.0,-73.8313219,40.86576790000001,0.0
15579.0,-73.91176764999999,40.81646392500001,1.0
15580.0,-73.9116416,40.816765450000005,1.0
15581.0,-73.91151555,40.817066975,1.0
15582.0,-73.831168,40.87893585,1.0
15583.0,-73.84082123333334,40.82867516666667,1.0
15584.0,-73.84100036666666,40.828613733333334,1.0
15585.0,-73.82377380000001,40.82806206666667,1.0
15586.0,-73.82396490000001,40.82826553333333,1.0
15587.0,-73.84849185000002,40.895545874999996,1.0
15588.0,-73.8483503,40.89517585,1.0
15589.0,-73.84820875,40.894805825,1.0
15590.0,-73.84969092000001,40.8956802,1.0
15591.0,-73.84986794,40.895640900000004,1.0
15592.0,-73.85004495999999,40.895601600000006,1.0
15593.0,-73.85022198,40.8955623,1.0
15594.0,-73.9339513,40.8142022,1.0
15595.0,-73.90777581111112,40.88822335555556,1.0
15596.0,-73.90795912222224,40.888257711111116,1.0
15597.0,-73.90814243333335,40.88829206666667,1.0
15598.0,-73.90832574444445,40.88832642222223,1.0
15599.0,-73.90850905555556,40.888360777777784,1.0
15600.0,-73.90869236666667,40.88839513333334,1.0
15601.0,-73.90887567777779,40.888429488888896,1.0
15602.0,-73.9090589888889,40.88846384444445,1.0
15603.0,-73.88336386,40.80702644,1.0
15604.0,-73.88318002,40.807054179999994,1.0
15605.0,-73.88299617999999,40.80708192,1.0
15606.0,-73.88281234,40.807109659999995,1.0
15607.0,-73.82167265000002,40.83343385,1.0
15608.0,-73.82185640000002,40.833645,1.0
15609.0,-73.82204015,40.833856149999995,1.0
15610.0,-73.8222239,40.8340673,1.0
15611.0,-73.82240765,40.83427845,1.0
15612.0,-73.83346800000001,40.8380116,1.0
15613.0,-73.833299,40.8380752,1.0
15614.0,-73.83313,40.838138799999996,1.0
15615.0,-73.832961,40.83820239999999,1.0
15616.0,-73.8326818,40.8517866,1.0
15617.0,-73.8325016,40.8517742,1.0
15618.0,-73.83232140000001,40.8517618,1.0
15619.0,-73.83214120000001,40.8517494,1.0
15620.0,-73.837827925,40.83962355,1.0
15621.0,-73.83764525000001,40.839753200000004,1.0
15622.0,-73.837462575,40.83988285,1.0
15623.0,-73.872970375,40.834371575,1.0
15624.0,-73.87319174999999,40.83434215,1.0
15625.0,-73.873413125,40.834312725000004,1.0
15626.0,-73.925411,40.8180804,1.0
15627.0,-73.92481106666668,40.81050783333335,1.0
15628.0,-73.92497703333335,40.81028666666668,1.0
15629.0,-73.88423366666667,40.87414566666667,1.0
15630.0,-73.88406693333334,40.87410593333334,1.0
15631.0,-73.8839002,40.8740662,1.0
15632.0,-73.88373346666667,40.87402646666667,1.0
15633.0,-73.88356673333332,40.87398673333334,1.0
15634.0,-73.8550515,40.822058,1.0
15635.0,-73.93122895,40.846071699999996,0.0
15636.0,-73.82449690000001,40.88742160000001,1.0
15637.0,-73.89476166666667,40.86585250000001,1.0
15638.0,-73.89492623333334,40.865639200000004,1.0
15639.0,-73.88289619999999,40.82378489999999,1.0
15640.0,-73.8830208,40.82432299999999,1.0
15641.0,-73.8831454,40.8248611,1.0
15642.0,-73.89549115,40.82826055,1.0
15643.0,-73.91384085,40.845622899999995,1.0
15644.0,-73.81778835,40.87279075,0.0
15645.0,-73.9299546,40.82673985000001,1.0
15646.0,-73.9117295857143,40.86291692857143,0.0
15647.0,-73.91237737142858,40.86238935714286,0.0
15648.0,-73.91302515714285,40.86186178571428,0.0
15649.0,-73.91367294285715,40.86133421428572,0.0
15650.0,-73.91432072857143,40.86080664285715,0.0
15651.0,-73.91496851428572,40.86027907142858,0.0
15652.0,-73.8850319,40.8282543,1.0
15653.0,-73.84660960000002,40.85977880000001,1.0
15654.0,-73.84679720000001,40.8597826,1.0
15655.0,-73.8469848,40.859786400000004,1.0
15656.0,-73.8471724,40.85979019999999,1.0
15657.0,-73.85309126666668,40.90307338333334,1.0
15658.0,-73.85290553333334,40.90330876666668,1.0
15659.0,-73.8527198,40.90354415000001,1.0
15660.0,-73.85253406666666,40.90377953333334,1.0
15661.0,-73.85234833333334,40.904014916666675,1.0
15662.0,-73.887938925,40.847691825,1.0
15663.0,-73.88808885,40.84776565,1.0
15664.0,-73.888238775,40.847839475,1.0
15665.0,-73.8309739,40.83501995,1.0
15666.0,-73.89323586666667,40.81624733333334,1.0
15667.0,-73.89304793333335,40.81626116666666,1.0
15668.0,-73.88899666666667,40.848213,1.0
15669.0,-73.88915633333335,40.848292,1.0
15670.0,-73.85159005,40.850202,1.0
15671.0,-73.85175960000001,40.855393400000004,1.0
15672.0,-73.85159920000001,40.8554658,1.0
15673.0,-73.8514388,40.8555382,1.0
15674.0,-73.8512784,40.85561059999999,1.0
15675.0,-73.86530255,40.86849505000001,1.0
15676.0,-73.86179645,40.83413675,1.0
15677.0,-73.82547515,40.83418785,1.0
15678.0,-73.8253078,40.834121800000005,1.0
15679.0,-73.82514044999999,40.834055750000005,1.0
15680.0,-73.8249731,40.833989700000004,1.0
15681.0,-73.82480575,40.83392365,1.0
15682.0,-73.86650596000001,40.820906260000015,1.0
15683.0,-73.86631592,40.82093252000001,1.0
15684.0,-73.86612588000001,40.82095878000001,1.0
15685.0,-73.86593584,40.820985040000004,1.0
15686.0,-73.88269625000001,40.84324025,1.0
15687.0,-73.8828585,40.843050500000004,1.0
15688.0,-73.88302075,40.84286075,1.0
15689.0,-73.82600435,40.840676849999994,1.0
15690.0,-73.83381800000001,40.85128075,1.0
15691.0,-73.833879,40.8507075,1.0
15692.0,-73.83394,40.85013425,1.0
15693.0,-73.9046739,40.844728275,0.0
15694.0,-73.9040958,40.84467405000001,0.0
15695.0,-73.9035177,40.84461982500001,0.0
15696.0,-73.858833,40.8456005,1.0
15697.0,-73.88683036666667,40.84714746666668,1.0
15698.0,-73.88696373333333,40.84721293333334,1.0
15699.0,-73.84503295000002,40.8697298,1.0
15700.0,-73.89170346666668,40.835009666666664,1.0
15701.0,-73.89187423333334,40.83536383333333,1.0
15702.0,-73.866451,40.832412000000005,1.0
15703.0,-73.91015293333334,40.81023243333333,1.0
15704.0,-73.91025966666666,40.80993996666666,1.0
15705.0,-73.81626008000002,40.82062812,1.0
15706.0,-73.81601986000001,40.82054634,1.0
15707.0,-73.81577964,40.820464560000005,1.0
15708.0,-73.81553942000001,40.82038278,1.0
15709.0,-73.89198425000001,40.8529646,1.0
15710.0,-73.90135433333334,40.8436474,1.0
15711.0,-73.90119716666666,40.8439267,1.0
15712.0,-73.86149185,40.81696302500001,1.0
15713.0,-73.8612677,40.81675105000001,1.0
15714.0,-73.86104355,40.81653907500001,1.0
15715.0,-73.84335035000001,40.828404099999986,1.0
15716.0,-73.82376750000002,40.846746560000014,1.0
15717.0,-73.8235779,40.846849420000005,1.0
15718.0,-73.8233883,40.84695228000001,1.0
15719.0,-73.8231987,40.84705514,1.0
15720.0,-73.82595724285716,40.86573844285715,1.0
15721.0,-73.82615018571428,40.865837385714286,1.0
15722.0,-73.82634312857142,40.86593632857142,1.0
15723.0,-73.82653607142858,40.86603527142857,1.0
15724.0,-73.82672901428572,40.866134214285715,1.0
15725.0,-73.82692195714286,40.86623315714286,1.0
15726.0,-73.8379401,40.83004848749999,1.0
15727.0,-73.8381695,40.82995727499999,1.0
15728.0,-73.8383989,40.829866062499995,1.0
15729.0,-73.83862830000001,40.82977484999999,1.0
15730.0,-73.8388577,40.8296836375,1.0
15731.0,-73.8390871,40.829592425,1.0
15732.0,-73.83931650000001,40.829501212500006,1.0
15733.0,-73.86066339999999,40.8874523,1.0
15734.0,-73.82113100000001,40.837357,1.0
15735.0,-73.93197125,40.83222980000001,0.0
15736.0,-73.85621689999999,40.87123845,1.0
15737.0,-73.90801895,40.813448199999996,1.0
15738.0,-73.8862798857143,40.838265042857145,1.0
15739.0,-73.88649517142858,40.83813788571429,1.0
15740.0,-73.88671045714287,40.83801072857142,1.0
15741.0,-73.88692574285716,40.83788357142857,1.0
15742.0,-73.88714102857145,40.83775641428571,1.0
15743.0,-73.88735631428574,40.83762925714285,1.0
15744.0,-73.8936105,40.851206,1.0
15745.0,-73.90838618,40.84372384000001,1.0
15746.0,-73.90820636,40.843714680000005,1.0
15747.0,-73.90802654,40.843705520000015,1.0
15748.0,-73.90784672,40.84369636000001,1.0
15749.0,-73.85274062,40.85602516,1.0
15750.0,-73.85292914,40.85600642,1.0
15751.0,-73.85311766000001,40.85598768,1.0
15752.0,-73.85330618,40.855968940000004,1.0
15753.0,-73.89053593749999,40.816457375,1.0
15754.0,-73.89071737500001,40.81644375,1.0
15755.0,-73.8908988125,40.816430125,1.0
15756.0,-73.89108025,40.816416499999995,1.0
15757.0,-73.89126168749999,40.816402874999994,1.0
15758.0,-73.891443125,40.81638924999999,1.0
15759.0,-73.8916245625,40.81637562499999,1.0
15760.0,-73.92115086666668,40.80640833333334,1.0
15761.0,-73.92130373333333,40.80619876666667,1.0
15762.0,-73.882439,40.85064415000001,1.0
15763.0,-73.823665425,40.824734075,1.0
15764.0,-73.82388165,40.82480235,1.0
15765.0,-73.824097875,40.824870624999996,1.0
15766.0,-73.89566305,40.82100305,1.0
15767.0,-73.87362345,40.83682130000001,1.0
15768.0,-73.829914,40.84165433333334,1.0
15769.0,-73.82979399999999,40.84113166666667,1.0
15770.0,-73.91313540000002,40.84987221666668,1.0
15771.0,-73.91330280000003,40.849619933333344,1.0
15772.0,-73.9134702,40.849367650000005,1.0
15773.0,-73.91363760000002,40.849115366666666,1.0
15774.0,-73.91380500000001,40.848863083333335,1.0
15775.0,-73.9143353,40.823261300000006,1.0
15776.0,-73.89599800000002,40.81274066666666,1.0
15777.0,-73.896178,40.812525333333326,1.0
15778.0,-73.90398985,40.839325599999995,1.0
15779.0,-73.85758356666668,40.81909783333334,1.0
15780.0,-73.85746993333333,40.818616666666664,1.0
15781.0,-73.9229588,40.8264437,1.0
15782.0,-73.90294990000001,40.81577983333333,1.0
15783.0,-73.9027842,40.81554296666667,1.0
15784.0,-73.919106525,40.825802725,1.0
15785.0,-73.91933305,40.825880350000006,1.0
15786.0,-73.919559575,40.825957975,1.0
15787.0,-73.8231264,40.86903995,1.0
15788.0,-73.8232986,40.869073,1.0
15789.0,-73.8234708,40.86910605,1.0
15790.0,-73.90022608,40.86808892,1.0
15791.0,-73.90043506,40.86813744,1.0
15792.0,-73.90064404,40.86818595999999,1.0
15793.0,-73.90085302,40.86823448,1.0
15794.0,-73.91930435,40.835060750000004,1.0
15795.0,-73.87081515,40.84321665000001,1.0
15796.0,-73.9000584,40.8204622,1.0
15797.0,-73.90025680000001,40.8203614,1.0
15798.0,-73.90045520000001,40.8202606,1.0
15799.0,-73.9006536,40.8201598,1.0
15800.0,-73.9166238,40.8842911,1.0
15801.0,-73.91646349999999,40.884598,1.0
15802.0,-73.90239578333333,40.81733873333334,1.0
15803.0,-73.90221256666666,40.817307466666676,1.0
15804.0,-73.90202934999999,40.81727620000001,1.0
15805.0,-73.90184613333332,40.81724493333334,1.0
15806.0,-73.90166291666667,40.817213666666674,1.0
15807.0,-73.829833925,40.844038875,1.0
15808.0,-73.83003185,40.84398035,1.0
15809.0,-73.83022977499999,40.843921825,1.0
15810.0,-73.868180575,40.847544,1.0
15811.0,-73.86807275,40.8479875,1.0
15812.0,-73.867964925,40.848431000000005,1.0
15813.0,-73.86236280000001,40.846002150000004,1.0
15814.0,-73.8968037,40.8314794,1.0
15815.0,-73.83624295000001,40.8219045,0.0
15816.0,-73.91123404000001,40.81773976000001,1.0
15817.0,-73.91107858000001,40.81811102,1.0
15818.0,-73.91092312,40.818482280000005,1.0
15819.0,-73.91076766,40.818853540000006,1.0
15820.0,-73.84141805000002,40.8678259,1.0
15821.0,-73.899707675,40.846585174999994,1.0
15822.0,-73.89957205,40.84682485,1.0
15823.0,-73.899436425,40.847064525,1.0
15824.0,-73.86215899999999,40.835566,1.0
15825.0,-73.8811969,40.8687451,1.0
15826.0,-73.88095620000001,40.868872,1.0
15827.0,-73.88071550000001,40.86899890000001,1.0
15828.0,-73.91807393333335,40.84871783333334,1.0
15829.0,-73.91829446666667,40.84854956666667,1.0
15830.0,-73.89666405,40.847749775000004,1.0
15831.0,-73.8968141,40.84744955000001,1.0
15832.0,-73.89696415,40.847149325000004,1.0
15833.0,-73.88697730000001,40.87362906666667,1.0
15834.0,-73.8872048,40.873133933333335,1.0
15835.0,-73.9012121,40.8681187,1.0
15836.0,-73.90321465,40.8436485,1.0
15837.0,-73.826681825,40.846532025,1.0
15838.0,-73.82648565,40.846145050000004,1.0
15839.0,-73.826289475,40.845758075000006,1.0
15840.0,-73.866292425,40.836994925,1.0
15841.0,-73.86619984999999,40.83640285,1.0
15842.0,-73.86610727499999,40.835810775,1.0
15843.0,-73.836288375,40.86731455,1.0
15844.0,-73.83607905,40.8673821,1.0
15845.0,-73.835869725,40.86744965,1.0
15846.0,-73.88191365,40.81579225,1.0
15847.0,-73.84713400000001,40.90176505,1.0
15848.0,-73.862649,40.8488,1.0
15849.0,-73.8201042,40.81645399999999,1.0
15850.0,-73.82027440000002,40.816393999999995,1.0
15851.0,-73.8204446,40.816334,1.0
15852.0,-73.82061480000002,40.816274,1.0
15853.0,-73.85689,40.86239703333334,1.0
15854.0,-73.85691,40.86177526666667,1.0
15855.0,-73.86012360000001,40.867254,1.0
15856.0,-73.8538477,40.830438949999994,1.0
15857.0,-73.8333674,40.868305500000005,1.0
15858.0,-73.83354489999999,40.868225,1.0
15859.0,-73.926071675,40.8169618,1.0
15860.0,-73.92591295,40.8171473,1.0
15861.0,-73.925754225,40.8173328,1.0
15862.0,-73.91222560000001,40.8350698,1.0
15863.0,-73.91239420000001,40.8351266,1.0
15864.0,-73.9125628,40.835183400000005,1.0
15865.0,-73.9127314,40.83524020000001,1.0
15866.0,-73.908675775,40.81602155000001,1.0
15867.0,-73.90847675,40.8160244,1.0
15868.0,-73.908277725,40.81602725,1.0
15869.0,-73.8950586,40.851217133333336,1.0
15870.0,-73.8949233,40.85114956666666,1.0
15871.0,-73.83112563333333,40.88435353333334,1.0
15872.0,-73.83097096666665,40.88406596666667,1.0
15873.0,-73.9046804,40.8889718,1.0
15874.0,-73.9045278,40.8893556,1.0
15875.0,-73.89663686666668,40.82988796666667,1.0
15876.0,-73.89657773333333,40.82936193333333,1.0
15877.0,-73.91048385,40.81958815,1.0
15878.0,-73.88566233333334,40.911094966666674,1.0
15879.0,-73.88547996666667,40.91111323333334,1.0
15880.0,-73.85459660000001,40.854446599999996,1.0
15881.0,-73.85478520000001,40.8546932,1.0
15882.0,-73.85497380000001,40.8549398,1.0
15883.0,-73.8551624,40.8551864,1.0
15884.0,-73.92269833333334,40.839075666666666,1.0
15885.0,-73.92283766666667,40.83888033333333,1.0
15886.0,-73.825734,40.883282699999995,1.0
15887.0,-73.81223644000002,40.81933832,1.0
15888.0,-73.81199798000002,40.819263340000006,1.0
15889.0,-73.81175952000001,40.81918836,1.0
15890.0,-73.81152106000002,40.819113380000005,1.0
15891.0,-73.91724946153846,40.806725923076925,1.0
15892.0,-73.91701992307692,40.806628846153835,1.0
15893.0,-73.91679038461538,40.806531769230766,1.0
15894.0,-73.91656084615384,40.80643469230769,1.0
15895.0,-73.91633130769232,40.806337615384614,1.0
15896.0,-73.91610176923078,40.80624053846154,1.0
15897.0,-73.91587223076922,40.806143461538454,1.0
15898.0,-73.9156426923077,40.80604638461538,1.0
15899.0,-73.91541315384616,40.8059493076923,1.0
15900.0,-73.91518361538462,40.805852230769226,1.0
15901.0,-73.91495407692308,40.80575515384616,1.0
15902.0,-73.91472453846154,40.80565807692308,1.0
15903.0,-73.91758868000002,40.83584108,1.0
15904.0,-73.91774436000001,40.83557616,1.0
15905.0,-73.91790004,40.83531124,1.0
15906.0,-73.91805572000001,40.835046320000004,1.0
15907.0,-73.9295504,40.8127912,1.0
15908.0,-73.9297179,40.8129154,1.0
15909.0,-73.90100442857143,40.838118842857156,1.0
15910.0,-73.90083385714286,40.83803968571429,1.0
15911.0,-73.90066328571427,40.83796052857143,1.0
15912.0,-73.90049271428572,40.83788137142858,1.0
15913.0,-73.90032214285714,40.83780221428572,1.0
15914.0,-73.90015157142857,40.83772305714287,1.0
15915.0,-73.93439599999999,40.81638335,1.0
15916.0,-73.8984506,40.84073780000001,1.0
15917.0,-73.8986312,40.84079560000001,1.0
15918.0,-73.8988118,40.8408534,1.0
15919.0,-73.8989924,40.84091120000001,1.0
15920.0,-73.82283905000001,40.88173105,1.0
15921.0,-73.89187865,40.82934195,1.0
15922.0,-73.8525068,40.89339515,1.0
15923.0,-73.8568539,40.8701593,1.0
15924.0,-73.85395186666668,40.86172230000001,1.0
15925.0,-73.85392893333332,40.8623429,1.0
15926.0,-73.85397533333335,40.88186733333333,1.0
15927.0,-73.85382866666669,40.88209766666667,1.0
15928.0,-73.92543866666668,40.83986166666667,1.0
15929.0,-73.92560933333334,40.83954733333334,1.0
15930.0,-73.91652280000001,40.854736066666675,1.0
15931.0,-73.9166694,40.85480003333333,1.0
15932.0,-73.86746406666668,40.861967366666676,1.0
15933.0,-73.86744393333335,40.86259033333334,1.0
15934.0,-73.8845997,40.87419165,1.0
15935.0,-73.89261245,40.8437065,1.0
15936.0,-73.90314937142857,40.8655563,1.0
15937.0,-73.90297134285714,40.86579640000001,1.0
15938.0,-73.9027933142857,40.8660365,1.0
15939.0,-73.90261528571429,40.866276600000006,1.0
15940.0,-73.90243725714285,40.866516700000005,1.0
15941.0,-73.90225922857142,40.8667568,1.0
15942.0,-73.84138432499999,40.82852375,1.0
15943.0,-73.84158915,40.828495200000006,1.0
15944.0,-73.84179397500002,40.82846665,1.0
15945.0,-73.834048325,40.845643325000005,1.0
15946.0,-73.83386145,40.84578965,1.0
15947.0,-73.833674575,40.845935975,1.0
15948.0,-73.91566565,40.88243915,1.0
15949.0,-73.86839895,40.858734125,1.0
15950.0,-73.86821230000001,40.85865155,1.0
15951.0,-73.86802565,40.858568975,1.0
15952.0,-73.9153851,40.88232670000001,1.0
15953.0,-73.9152178,40.882264000000006,1.0
15954.0,-73.9150505,40.882201300000006,1.0
15955.0,-73.91759730000001,40.816454400000005,1.0
15956.0,-73.88116835,40.80883345,1.0
15957.0,-73.88104680000001,40.8083606,1.0
15958.0,-73.88092525,40.807887750000006,1.0
15959.0,-73.89571203333334,40.88578376666667,1.0
15960.0,-73.89594276666668,40.885827733333336,1.0
15961.0,-73.915177,40.826798499999995,1.0
15962.0,-73.91503800000001,40.827051,1.0
15963.0,-73.914899,40.8273035,1.0
15964.0,-73.87286241333335,40.80961445999999,1.0
15965.0,-73.87310222666667,40.80964252,1.0
15966.0,-73.87334204000001,40.80967058,1.0
15967.0,-73.87358185333335,40.80969864,1.0
15968.0,-73.87382166666669,40.8097267,1.0
15969.0,-73.87406148000001,40.809754760000004,1.0
15970.0,-73.87430129333333,40.80978282,1.0
15971.0,-73.87454110666667,40.80981088,1.0
15972.0,-73.87478092,40.809838940000006,1.0
15973.0,-73.87502073333334,40.809867000000004,1.0
15974.0,-73.87526054666668,40.80989506,1.0
15975.0,-73.87550036,40.80992312000001,1.0
15976.0,-73.87574017333334,40.809951180000006,1.0
15977.0,-73.87597998666666,40.80997924000001,1.0
15978.0,-73.91289866666668,40.82037566666666,1.0
15979.0,-73.91273433333333,40.82061833333333,1.0
15980.0,-73.87336525,40.83595545,1.0
15981.0,-73.9283088,40.841339566666676,1.0
15982.0,-73.9284859,40.84138673333334,1.0
15983.0,-73.8460115,40.8652615,1.0
15984.0,-73.845776,40.865257,1.0
15985.0,-73.8455405,40.8652525,1.0
15986.0,-73.89685466666668,40.83039866666667,1.0
15987.0,-73.89701333333333,40.83038333333333,1.0
15988.0,-73.899545,40.8968713,1.0
15989.0,-73.91445256666667,40.83761080000001,1.0
15990.0,-73.91430903333332,40.8377755,1.0
15991.0,-73.89070234,40.82594018000002,1.0
15992.0,-73.89052578,40.82615206000001,1.0
15993.0,-73.89034922,40.826363940000014,1.0
15994.0,-73.89017266,40.82657582000001,1.0
15995.0,-73.84580666666666,40.813755699999994,1.0
15996.0,-73.84594683333333,40.81342959999999,1.0
15997.0,-73.88110855,40.91013015,1.0
15998.0,-73.83142333333333,40.86880466666667,1.0
15999.0,-73.83120436666667,40.868864333333335,1.0
16000.0,-73.8520259,40.8500053,1.0
16001.0,-73.8345545,40.8427664,1.0
16002.0,-73.834374,40.842770800000004,1.0
16003.0,-73.8341935,40.8427752,1.0
16004.0,-73.834013,40.8427796,1.0
16005.0,-73.8338325,40.842784,1.0
16006.0,-73.833652,40.8427884,1.0
16007.0,-73.8334715,40.842792800000005,1.0
16008.0,-73.833291,40.8427972,1.0
16009.0,-73.8331105,40.8428016,1.0
16010.0,-73.8303872,40.8623499,0.0
16011.0,-73.814203125,40.8706479,0.0
16012.0,-73.81483445,40.870983300000006,0.0
16013.0,-73.815465775,40.8713187,0.0
16014.0,-73.88052510000001,40.823152575,1.0
16015.0,-73.88029600000002,40.823184350000005,1.0
16016.0,-73.8800669,40.823216125,1.0
16017.0,-73.84326000000001,40.8527997,1.0
16018.0,-73.9026034,40.8516089,1.0
16019.0,-73.83173255555556,40.83965622222223,1.0
16020.0,-73.8319241111111,40.83956544444445,1.0
16021.0,-73.83211566666667,40.839474666666675,1.0
16022.0,-73.83230722222223,40.8393838888889,1.0
16023.0,-73.83249877777777,40.83929311111112,1.0
16024.0,-73.83269033333333,40.83920233333334,1.0
16025.0,-73.83288188888889,40.83911155555556,1.0
16026.0,-73.83307344444444,40.83902077777778,1.0
16027.0,-73.83749390000001,40.89171181428571,1.0
16028.0,-73.8376446,40.89210372857142,1.0
16029.0,-73.83779530000001,40.89249564285713,1.0
16030.0,-73.837946,40.89288755714285,1.0
16031.0,-73.83809670000001,40.89327947142856,1.0
16032.0,-73.83824740000001,40.89367138571428,1.0
16033.0,-73.83491895,40.884292466666665,1.0
16034.0,-73.83511440000001,40.88436993333334,1.0
16035.0,-73.83530985,40.8844474,1.0
16036.0,-73.83550530000001,40.884524866666666,1.0
16037.0,-73.83570075,40.88460233333333,1.0
16038.0,-73.9115262,40.88925929999999,1.0
16039.0,-73.92884674285715,40.82513188571429,1.0
16040.0,-73.92900838571428,40.82538827142858,1.0
16041.0,-73.92917002857142,40.82564465714286,1.0
16042.0,-73.92933167142857,40.825901042857154,1.0
16043.0,-73.92949331428572,40.826157428571435,1.0
16044.0,-73.92965495714286,40.82641381428572,1.0
16045.0,-73.898258,40.89066206666668,1.0
16046.0,-73.89806180000001,40.89060523333334,1.0
16047.0,-73.89169506666667,40.88241486666667,1.0
